Time,Births
1950,48917.0
1951,50364.0
1952,52201.0
1953,54352.0
1954,56674.0
1955,55938.0
1956,58207.0
1957,60613.0
1958,63120.0
1959,65711.0
1960,54744.0
1961,56124.0
1962,57624.0
1963,59204.0
1964,60861.0
1965,45637.0
1966,47074.0
1967,48534.0
1968,50123.0
1969,51969.0
1970,42253.0
1971,44223.0
1972,46346.0
1973,48607.0
1974,50975.0
1975,35337.0
1976,36939.0
1977,38629.0
1978,40371.0
1979,42109.0
1980,39908.0
1981,41553.0
1982,43132.0
1983,44602.0
1984,45934.0
1985,46678.0
1986,48171.0
1987,49747.0
1988,51420.0
1989,53170.0
1990,56011.0
1991,56915.0
1992,57580.0
1993,57978.0
1994,58141.0
1995,52980.0
1996,53473.0
1997,53997.0
1998,54482.0
1999,54808.0
2000,47282.0
2001,47084.0
2002,46789.0
2003,46569.0
2004,46612.0
2005,44234.0
2006,45103.0
2007,46335.0
2008,47810.0
2009,49338.0
2010,50294.0
2011,50804.0
2012,51166.0
2013,51430.0
2014,51646.0
2015,50889.0
2016,50719.0
2017,50389.0
2018,49979.0
2019,49579.0
2020,50752.0
2021,50297.0
2022,49940.0
2023,49613.0
2024,49216.0
2025,49828.0
2026,49216.0
2027,48489.0
2028,47671.0
2029,46805.0
2030,46860.0
2031,45870.0
2032,44862.0
2033,43870.0
2034,42931.0
2035,42888.0
2036,42088.0
2037,41390.0
2038,40801.0
2039,40329.0
2040,40580.0
2041,40322.0
2042,40191.0
2043,40175.0
2044,40249.0
2045,40995.0
2046,41165.0
2047,41406.0
2048,41686.0
2049,41957.0
2050,42769.0
2051,42921.0
2052,43038.0
2053,43106.0
2054,43112.0
2055,43578.0
2056,43437.0
2057,43248.0
2058,43013.0
2059,42737.0
2060,42910.0
2061,42568.0
2062,42218.0
2063,41863.0
2064,41505.0
2065,41575.0
2066,41222.0
2067,40902.0
2068,40620.0
2069,40375.0
2070,40464.0
2071,40278.0
2072,40151.0
2073,40073.0
2074,40029.0
2075,40311.0
2076,40317.0
2077,40371.0
2078,40461.0
2079,40566.0
2080,40904.0
2081,40995.0
2082,41103.0
2083,41208.0
2084,41292.0
2085,41519.0
2086,41543.0
2087,41558.0
2088,41560.0
2089,41542.0
2090,41781.0
2091,41694.0
2092,41606.0
2093,41514.0
2094,41416.0
2095,41540.0
2096,41400.0
2097,41286.0
2098,41187.0
2099,41089.0
