Time,Births
1950,2915496.0
1951,2992642.0
1952,3076134.0
1953,3167055.0
1954,3262687.0
1955,3474087.0
1956,3561246.0
1957,3652884.0
1958,3745985.0
1959,3838010.0
1960,3912439.0
1961,3983412.0
1962,4056999.0
1963,4131562.0
1964,4205807.0
1965,4257694.0
1966,4330260.0
1967,4402988.0
1968,4479663.0
1969,4565783.0
1970,4402838.0
1971,4495376.0
1972,4601378.0
1973,4720158.0
1974,4850153.0
1975,4480281.0
1976,4613189.0
1977,4756378.0
1978,4909316.0
1979,5071442.0
1980,4554129.0
1981,4706987.0
1982,4866309.0
1983,5030337.0
1984,5197347.0
1985,4412801.0
1986,4547860.0
1987,4685000.0
1988,4823430.0
1989,4961988.0
1990,4331474.0
1991,4452464.0
1992,4571139.0
1993,4687236.0
1994,4801093.0
1995,4243555.0
1996,4333931.0
1997,4422703.0
1998,4509129.0
1999,4591482.0
2000,4702234.0
2001,4763007.0
2002,4817136.0
2003,4863402.0
2004,4902733.0
2005,4888651.0
2006,4950899.0
2007,5002186.0
2008,5041222.0
2009,5068543.0
2010,4984729.0
2011,5005045.0
2012,5020632.0
2013,5034486.0
2014,5049917.0
2015,4797943.0
2016,4810114.0
2017,4828820.0
2018,4850457.0
2019,4869985.0
2020,4676126.0
2021,4696800.0
2022,4712089.0
2023,4724236.0
2024,4736862.0
2025,4581127.0
2026,4596502.0
2027,4613231.0
2028,4630909.0
2029,4648503.0
2030,4501749.0
2031,4521082.0
2032,4540249.0
2033,4558179.0
2034,4573679.0
2035,4446279.0
2036,4458533.0
2037,4467488.0
2038,4473280.0
2039,4476330.0
2040,4364987.0
2041,4367012.0
2042,4366578.0
2043,4363722.0
2044,4358525.0
2045,4254848.0
2046,4249363.0
2047,4241897.0
2048,4232503.0
2049,4221264.0
2050,4135934.0
2051,4125011.0
2052,4112585.0
2053,4098938.0
2054,4084453.0
2055,4015140.0
2056,4002641.0
2057,3989825.0
2058,3976513.0
2059,3962437.0
2060,3906667.0
2061,3893848.0
2062,3880431.0
2063,3866248.0
2064,3851123.0
2065,3803124.0
2066,3788802.0
2067,3773713.0
2068,3757699.0
2069,3740610.0
2070,3704541.0
2071,3688075.0
2072,3670760.0
2073,3652491.0
2074,3633232.0
2075,3600072.0
2076,3581727.0
2077,3562799.0
2078,3543214.0
2079,3522846.0
2080,3489760.0
2081,3471128.0
2082,3452050.0
2083,3432283.0
2084,3411709.0
2085,3377735.0
2086,3359564.0
2087,3341006.0
2088,3321929.0
2089,3302181.0
2090,3276160.0
2091,3258810.0
2092,3241126.0
2093,3222911.0
2094,3203944.0
2095,3183058.0
2096,3166314.0
2097,3149259.0
2098,3131590.0
2099,3112963.0
