Time,Births
1950,7282.0
1951,7411.0
1952,7508.0
1953,7600.0
1954,7698.0
1955,8579.0
1956,8621.0
1957,8686.0
1958,8757.0
1959,8823.0
1960,9295.0
1961,9327.0
1962,9358.0
1963,9396.0
1964,9453.0
1965,9730.0
1966,9813.0
1967,9930.0
1968,10073.0
1969,10237.0
1970,10418.0
1971,10580.0
1972,10764.0
1973,10986.0
1974,11261.0
1975,11600.0
1976,12003.0
1977,12478.0
1978,13000.0
1979,13536.0
1980,14063.0
1981,14533.0
1982,14985.0
1983,15437.0
1984,15909.0
1985,15599.0
1986,16075.0
1987,16590.0
1988,17138.0
1989,17708.0
1990,16654.0
1991,17190.0
1992,17748.0
1993,18327.0
1994,18925.0
1995,17984.0
1996,18561.0
1997,19152.0
1998,19760.0
1999,20389.0
2000,19659.0
2001,20262.0
2002,20888.0
2003,21534.0
2004,22201.0
2005,21581.0
2006,22229.0
2007,22898.0
2008,23583.0
2009,24281.0
2010,23590.0
2011,24248.0
2012,24914.0
2013,25588.0
2014,26262.0
2015,24892.0
2016,25498.0
2017,26110.0
2018,26726.0
2019,27342.0
2020,25975.0
2021,26545.0
2022,27109.0
2023,27676.0
2024,28255.0
2025,26948.0
2026,27507.0
2027,28083.0
2028,28674.0
2029,29277.0
2030,28049.0
2031,28632.0
2032,29225.0
2033,29823.0
2034,30423.0
2035,29234.0
2036,29795.0
2037,30354.0
2038,30907.0
2039,31452.0
2040,30354.0
2041,30858.0
2042,31354.0
2043,31838.0
2044,32308.0
2045,31216.0
2046,31639.0
2047,32049.0
2048,32447.0
2049,32836.0
2050,31689.0
2051,32053.0
2052,32412.0
2053,32766.0
2054,33114.0
2055,32089.0
2056,32425.0
2057,32756.0
2058,33082.0
2059,33402.0
2060,32307.0
2061,32613.0
2062,32916.0
2063,33214.0
2064,33503.0
2065,32559.0
2066,32834.0
2067,33099.0
2068,33354.0
2069,33598.0
2070,32576.0
2071,32800.0
2072,33014.0
2073,33219.0
2074,33411.0
2075,32363.0
2076,32538.0
2077,32701.0
2078,32854.0
2079,32995.0
2080,32051.0
2081,32178.0
2082,32294.0
2083,32402.0
2084,32500.0
2085,31529.0
2086,31621.0
2087,31708.0
2088,31788.0
2089,31859.0
2090,30955.0
2091,31020.0
2092,31075.0
2093,31121.0
2094,31158.0
2095,30322.0
2096,30355.0
2097,30380.0
2098,30397.0
2099,30404.0
