Time,Births
1950,222397.0
1951,227723.0
1952,235038.0
1953,242906.0
1954,250741.0
1955,266426.0
1956,274824.0
1957,282685.0
1958,290674.0
1959,299401.0
1960,318562.0
1961,327085.0
1962,336953.0
1963,347485.0
1964,357720.0
1965,372621.0
1966,378563.0
1967,384098.0
1968,389642.0
1969,395834.0
1970,399152.0
1971,407084.0
1972,416048.0
1973,425800.0
1974,436015.0
1975,431934.0
1976,438999.0
1977,446540.0
1978,455144.0
1979,465500.0
1980,453666.0
1981,471030.0
1982,490529.0
1983,511722.0
1984,533991.0
1985,516797.0
1986,536520.0
1987,556739.0
1988,577412.0
1989,598591.0
1990,564340.0
1991,583887.0
1992,604200.0
1993,624899.0
1994,645511.0
1995,624396.0
1996,642468.0
1997,659988.0
1998,677346.0
1999,695137.0
2000,660807.0
2001,678495.0
2002,697182.0
2003,716744.0
2004,736924.0
2005,714249.0
2006,734725.0
2007,755679.0
2008,776996.0
2009,798567.0
2010,787633.0
2011,806606.0
2012,825598.0
2013,844667.0
2014,863929.0
2015,824370.0
2016,842501.0
2017,861209.0
2018,880242.0
2019,899276.0
2020,861726.0
2021,879969.0
2022,897907.0
2023,915766.0
2024,933878.0
2025,896791.0
2026,914469.0
2027,932495.0
2028,950830.0
2029,969365.0
2030,934607.0
2031,952639.0
2032,970808.0
2033,989074.0
2034,1007418.0
2035,974442.0
2036,992245.0
2037,1010063.0
2038,1027836.0
2039,1045492.0
2040,1014002.0
2041,1030956.0
2042,1047726.0
2043,1064193.0
2044,1080203.0
2045,1048921.0
2046,1063598.0
2047,1077739.0
2048,1091370.0
2049,1104553.0
2050,1072866.0
2051,1085155.0
2052,1097073.0
2053,1108687.0
2054,1120095.0
2055,1089223.0
2056,1100342.0
2057,1111343.0
2058,1122228.0
2059,1132984.0
2060,1102560.0
2061,1113060.0
2062,1123435.0
2063,1133662.0
2064,1143714.0
2065,1111456.0
2066,1121179.0
2067,1130723.0
2068,1140038.0
2069,1149058.0
2070,1121984.0
2071,1130605.0
2072,1138859.0
2073,1146734.0
2074,1154234.0
2075,1121511.0
2076,1128387.0
2077,1134944.0
2078,1141130.0
2079,1146880.0
2080,1116820.0
2081,1122110.0
2082,1126943.0
2083,1131360.0
2084,1135438.0
2085,1103943.0
2086,1107763.0
2087,1111332.0
2088,1114631.0
2089,1117626.0
2090,1090966.0
2091,1093869.0
2092,1096481.0
2093,1098804.0
2094,1100847.0
2095,1073927.0
2096,1075878.0
2097,1077599.0
2098,1079068.0
2099,1080242.0
