Time,Births
1950,81181.0
1951,81611.0
1952,82265.0
1953,82968.0
1954,83656.0
1955,87468.0
1956,87857.0
1957,88234.0
1958,88827.0
1959,89807.0
1960,99346.0
1961,100615.0
1962,102401.0
1963,104673.0
1964,107317.0
1965,100442.0
1966,102551.0
1967,104686.0
1968,106776.0
1969,108720.0
1970,88208.0
1971,88921.0
1972,89540.0
1973,90057.0
1974,90448.0
1975,75133.0
1976,74735.0
1977,74080.0
1978,73358.0
1979,72789.0
1980,72647.0
1981,72839.0
1982,73249.0
1983,73836.0
1984,74534.0
1985,75528.0
1986,76300.0
1987,77224.0
1988,78237.0
1989,79238.0
1990,79542.0
1991,80834.0
1992,82119.0
1993,83263.0
1994,84107.0
1995,81766.0
1996,81299.0
1997,80519.0
1998,79533.0
1999,78474.0
2000,74394.0
2001,73710.0
2002,73078.0
2003,72552.0
2004,72183.0
2005,76274.0
2006,75921.0
2007,75803.0
2008,75932.0
2009,76295.0
2010,80327.0
2011,80989.0
2012,82006.0
2013,83299.0
2014,84712.0
2015,86839.0
2016,87278.0
2017,87622.0
2018,87870.0
2019,88030.0
2020,89841.0
2021,89557.0
2022,89149.0
2023,88648.0
2024,88095.0
2025,89045.0
2026,88355.0
2027,87652.0
2028,86961.0
2029,86308.0
2030,87028.0
2031,86345.0
2032,85734.0
2033,85218.0
2034,84816.0
2035,85517.0
2036,85240.0
2037,85103.0
2038,85107.0
2039,85241.0
2040,86247.0
2041,86499.0
2042,86874.0
2043,87353.0
2044,87900.0
2045,89130.0
2046,89676.0
2047,90263.0
2048,90858.0
2049,91419.0
2050,92420.0
2051,92827.0
2052,93185.0
2053,93487.0
2054,93728.0
2055,94421.0
2056,94474.0
2057,94481.0
2058,94453.0
2059,94396.0
2060,94600.0
2061,94436.0
2062,94290.0
2063,94163.0
2064,94050.0
2065,94425.0
2066,94310.0
2067,94249.0
2068,94232.0
2069,94250.0
2070,94661.0
2071,94752.0
2072,94909.0
2073,95122.0
2074,95372.0
2075,95882.0
2076,96179.0
2077,96532.0
2078,96930.0
2079,97344.0
2080,97978.0
2081,98364.0
2082,98780.0
2083,99192.0
2084,99569.0
2085,100146.0
2086,100447.0
2087,100744.0
2088,101020.0
2089,101251.0
2090,101586.0
2091,101737.0
2092,101883.0
2093,102009.0
2094,102098.0
2095,102245.0
2096,102309.0
2097,102388.0
2098,102468.0
2099,102534.0
