Time,Births
1950,77772.0
1951,79453.0
1952,81181.0
1953,82891.0
1954,84681.0
1955,91632.0
1956,93684.0
1957,95928.0
1958,98128.0
1959,99958.0
1960,101959.0
1961,102718.0
1962,102919.0
1963,102702.0
1964,102308.0
1965,96650.0
1966,96127.0
1967,95786.0
1968,95659.0
1969,95737.0
1970,88244.0
1971,88797.0
1972,89584.0
1973,90610.0
1974,91853.0
1975,86742.0
1976,88486.0
1977,90362.0
1978,92270.0
1979,94085.0
1980,92644.0
1981,94521.0
1982,96139.0
1983,97445.0
1984,98411.0
1985,98804.0
1986,99027.0
1987,98876.0
1988,98254.0
1989,97138.0
1990,86282.0
1991,84952.0
1992,83391.0
1993,81680.0
1994,79988.0
1995,65855.0
1996,63732.0
1997,61606.0
1998,59519.0
1999,57600.0
2000,51378.0
2001,50493.0
2002,49982.0
2003,49700.0
2004,49469.0
2005,55914.0
2006,55630.0
2007,55306.0
2008,54920.0
2009,54463.0
2010,59870.0
2011,59168.0
2012,58379.0
2013,57492.0
2014,56506.0
2015,57352.0
2016,56283.0
2017,55161.0
2018,53992.0
2019,52796.0
2020,50838.0
2021,49727.0
2022,48581.0
2023,47474.0
2024,46494.0
2025,45063.0
2026,44378.0
2027,43844.0
2028,43464.0
2029,43235.0
2030,42346.0
2031,42346.0
2032,42488.0
2033,42733.0
2034,43027.0
2035,42400.0
2036,42725.0
2037,43054.0
2038,43355.0
2039,43591.0
2040,43104.0
2041,43239.0
2042,43274.0
2043,43208.0
2044,43044.0
2045,42394.0
2046,42104.0
2047,41712.0
2048,41235.0
2049,40703.0
2050,39936.0
2051,39375.0
2052,38780.0
2053,38172.0
2054,37579.0
2055,36858.0
2056,36355.0
2057,35891.0
2058,35469.0
2059,35087.0
2060,34493.0
2061,34222.0
2062,33991.0
2063,33791.0
2064,33607.0
2065,33225.0
2066,33108.0
2067,32997.0
2068,32882.0
2069,32752.0
2070,32426.0
2071,32299.0
2072,32144.0
2073,31956.0
2074,31733.0
2075,31399.0
2076,31154.0
2077,30870.0
2078,30550.0
2079,30199.0
2080,29749.0
2081,29395.0
2082,29018.0
2083,28624.0
2084,28218.0
2085,27733.0
2086,27369.0
2087,27004.0
2088,26637.0
2089,26271.0
2090,25824.0
2091,25534.0
2092,25249.0
2093,24967.0
2094,24683.0
2095,24373.0
2096,24167.0
2097,23957.0
2098,23738.0
2099,23506.0
