Time,Births
1950,41994.0
1951,41925.0
1952,42639.0
1953,43726.0
1954,44952.0
1955,46185.0
1956,47229.0
1957,48232.0
1958,49245.0
1959,50334.0
1960,55851.0
1961,57336.0
1962,58884.0
1963,60271.0
1964,61277.0
1965,61813.0
1966,61075.0
1967,59887.0
1968,58629.0
1969,57728.0
1970,55261.0
1971,56085.0
1972,57694.0
1973,59769.0
1974,61943.0
1975,62490.0
1976,64227.0
1977,65832.0
1978,67440.0
1979,69232.0
1980,66741.0
1981,68881.0
1982,71364.0
1983,74112.0
1984,77020.0
1985,78287.0
1986,81466.0
1987,84746.0
1988,88194.0
1989,91894.0
1990,95732.0
1991,99952.0
1992,104425.0
1993,109168.0
1994,114228.0
1995,106037.0
1996,111024.0
1997,116450.0
1998,121980.0
1999,127213.0
2000,113476.0
2001,117031.0
2002,120007.0
2003,122760.0
2004,125733.0
2005,118747.0
2006,122563.0
2007,126748.0
2008,131240.0
2009,135927.0
2010,129953.0
2011,134248.0
2012,138670.0
2013,143195.0
2014,147791.0
2015,131641.0
2016,135698.0
2017,139887.0
2018,144056.0
2019,148037.0
2020,139008.0
2021,142543.0
2022,145784.0
2023,148854.0
2024,151941.0
2025,143155.0
2026,146044.0
2027,149043.0
2028,152120.0
2029,155202.0
2030,147677.0
2031,150613.0
2032,153536.0
2033,156421.0
2034,159252.0
2035,152190.0
2036,154733.0
2037,157203.0
2038,159600.0
2039,161928.0
2040,155506.0
2041,157670.0
2042,159769.0
2043,161789.0
2044,163715.0
2045,157884.0
2046,159607.0
2047,161231.0
2048,162759.0
2049,164194.0
2050,158329.0
2051,159614.0
2052,160819.0
2053,161951.0
2054,163019.0
2055,157741.0
2056,158761.0
2057,159728.0
2058,160645.0
2059,161517.0
2060,156088.0
2061,156939.0
2062,157754.0
2063,158525.0
2064,159237.0
2065,154151.0
2066,154838.0
2067,155463.0
2068,156023.0
2069,156514.0
2070,151583.0
2071,152047.0
2072,152447.0
2073,152778.0
2074,153035.0
2075,148989.0
2076,149232.0
2077,149406.0
2078,149507.0
2079,149536.0
2080,145984.0
2081,146010.0
2082,145979.0
2083,145887.0
2084,145731.0
2085,142738.0
2086,142594.0
2087,142400.0
2088,142156.0
2089,141858.0
2090,139296.0
2091,139027.0
2092,138717.0
2093,138358.0
2094,137945.0
2095,135882.0
2096,135523.0
2097,135123.0
2098,134678.0
2099,134182.0
