Time,Births
1950,174616.0
1951,175716.0
1952,177340.0
1953,178952.0
1954,180432.0
1955,190100.0
1956,192065.0
1957,193946.0
1958,195485.0
1959,196303.0
1960,186790.0
1961,185017.0
1962,182441.0
1963,179304.0
1964,175992.0
1965,149672.0
1966,147388.0
1967,145529.0
1968,144181.0
1969,143362.0
1970,139593.0
1971,140721.0
1972,142174.0
1973,143937.0
1974,146041.0
1975,139124.0
1976,142775.0
1977,146782.0
1978,150713.0
1979,154088.0
1980,157673.0
1981,160377.0
1982,162453.0
1983,163795.0
1984,164427.0
1985,163336.0
1986,162691.0
1987,161305.0
1988,159304.0
1989,157011.0
1990,123979.0
1991,122737.0
1992,121792.0
1993,121064.0
1994,120422.0
1995,93766.0
1996,93598.0
1997,93371.0
1998,93152.0
1999,93040.0
2000,88829.0
2001,88955.0
2002,89199.0
2003,89481.0
2004,89703.0
2005,102494.0
2006,102686.0
2007,102970.0
2008,103218.0
2009,103251.0
2010,117366.0
2011,116842.0
2012,115995.0
2013,114783.0
2014,113190.0
2015,117184.0
2016,115736.0
2017,113955.0
2018,111784.0
2019,109256.0
2020,111187.0
2021,108009.0
2022,104447.0
2023,100748.0
2024,97204.0
2025,97295.0
2026,94012.0
2027,91046.0
2028,88462.0
2029,86324.0
2030,86013.0
2031,84576.0
2032,83666.0
2033,83264.0
2034,83322.0
2035,83709.0
2036,84486.0
2037,85708.0
2038,87208.0
2039,88745.0
2040,90109.0
2041,91503.0
2042,92744.0
2043,93783.0
2044,94592.0
2045,95358.0
2046,95743.0
2047,95858.0
2048,95703.0
2049,95277.0
2050,94969.0
2051,94028.0
2052,92843.0
2053,91470.0
2054,90004.0
2055,88894.0
2056,87411.0
2057,85950.0
2058,84553.0
2059,83250.0
2060,82180.0
2061,81151.0
2062,80277.0
2063,79555.0
2064,78987.0
2065,78613.0
2066,78423.0
2067,78398.0
2068,78518.0
2069,78744.0
2070,79105.0
2071,79501.0
2072,79963.0
2073,80444.0
2074,80890.0
2075,81248.0
2076,81573.0
2077,81830.0
2078,81992.0
2079,82037.0
2080,82034.0
2081,81818.0
2082,81492.0
2083,81065.0
2084,80546.0
2085,79982.0
2086,79313.0
2087,78594.0
2088,77834.0
2089,77048.0
2090,76390.0
2091,75691.0
2092,75016.0
2093,74367.0
2094,73755.0
2095,73157.0
2096,72783.0
2097,72465.0
2098,72201.0
2099,71991.0
