Time,Births
1950,4467.0
1951,4515.0
1952,4535.0
1953,4556.0
1954,4595.0
1955,4651.0
1956,4729.0
1957,4844.0
1958,4976.0
1959,5112.0
1960,5243.0
1961,5411.0
1962,5554.0
1963,5675.0
1964,5791.0
1965,5658.0
1966,5746.0
1967,5824.0
1968,5888.0
1969,5936.0
1970,5690.0
1971,5793.0
1972,5867.0
1973,5919.0
1974,5963.0
1975,5521.0
1976,5641.0
1977,5758.0
1978,5867.0
1979,5968.0
1980,5462.0
1981,5606.0
1982,5732.0
1983,5835.0
1984,5913.0
1985,5358.0
1986,5465.0
1987,5556.0
1988,5628.0
1989,5678.0
1990,5202.0
1991,5309.0
1992,5400.0
1993,5467.0
1994,5502.0
1995,5413.0
1996,5471.0
1997,5507.0
1998,5517.0
1999,5502.0
2000,5226.0
2001,5261.0
2002,5282.0
2003,5289.0
2004,5289.0
2005,5300.0
2006,5315.0
2007,5334.0
2008,5356.0
2009,5375.0
2010,5013.0
2011,5062.0
2012,5097.0
2013,5108.0
2014,5094.0
2015,4723.0
2016,4730.0
2017,4742.0
2018,4767.0
2019,4817.0
2020,4598.0
2021,4637.0
2022,4704.0
2023,4786.0
2024,4867.0
2025,4664.0
2026,4772.0
2027,4861.0
2028,4940.0
2029,5022.0
2030,4842.0
2031,4932.0
2032,5034.0
2033,5141.0
2034,5246.0
2035,5087.0
2036,5201.0
2037,5309.0
2038,5409.0
2039,5501.0
2040,5335.0
2041,5427.0
2042,5509.0
2043,5581.0
2044,5634.0
2045,5429.0
2046,5457.0
2047,5463.0
2048,5454.0
2049,5437.0
2050,5210.0
2051,5208.0
2052,5205.0
2053,5201.0
2054,5193.0
2055,4985.0
2056,4988.0
2057,4988.0
2058,4989.0
2059,4995.0
2060,4820.0
2061,4850.0
2062,4886.0
2063,4926.0
2064,4964.0
2065,4826.0
2066,4873.0
2067,4917.0
2068,4956.0
2069,4989.0
2070,4840.0
2071,4870.0
2072,4892.0
2073,4905.0
2074,4909.0
2075,4730.0
2076,4731.0
2077,4723.0
2078,4707.0
2079,4683.0
2080,4496.0
2081,4476.0
2082,4449.0
2083,4417.0
2084,4381.0
2085,4203.0
2086,4179.0
2087,4152.0
2088,4125.0
2089,4096.0
2090,3950.0
2091,3935.0
2092,3921.0
2093,3906.0
2094,3889.0
2095,3766.0
2096,3760.0
2097,3752.0
2098,3741.0
2099,3725.0
