Time,Births
1950,888951.0
1951,903978.0
1952,922122.0
1953,942044.0
1954,963460.0
1955,949781.0
1956,968192.0
1957,988734.0
1958,1011535.0
1959,1036589.0
1960,1062967.0
1961,1085996.0
1962,1111713.0
1963,1139618.0
1964,1169281.0
1965,1195600.0
1966,1221535.0
1967,1250017.0
1968,1280851.0
1969,1313799.0
1970,1394675.0
1971,1428991.0
1972,1465798.0
1973,1502659.0
1974,1537051.0
1975,1585512.0
1976,1609816.0
1977,1629842.0
1978,1649062.0
1979,1671589.0
1980,1755335.0
1981,1783581.0
1982,1822526.0
1983,1869885.0
1984,1922615.0
1985,1970108.0
1986,2026010.0
1987,2086391.0
1988,2151821.0
1989,2223605.0
1990,2232289.0
1991,2307902.0
1992,2390831.0
1993,2479201.0
1994,2570392.0
1995,2588819.0
1996,2666724.0
1997,2747000.0
1998,2830791.0
1999,2920380.0
2000,2734879.0
2001,2816866.0
2002,2904884.0
2003,2996732.0
2004,3090209.0
2005,2811184.0
2006,2900841.0
2007,2993333.0
2008,3090051.0
2009,3193152.0
2010,2955660.0
2011,3070664.0
2012,3192319.0
2013,3320347.0
2014,3454176.0
2015,3193245.0
2016,3315851.0
2017,3443315.0
2018,3573836.0
2019,3705095.0
2020,3422664.0
2021,3537106.0
2022,3650794.0
2023,3763143.0
2024,3873861.0
2025,3580370.0
2026,3675721.0
2027,3769130.0
2028,3860731.0
2029,3950791.0
2030,3676228.0
2031,3755281.0
2032,3832962.0
2033,3909667.0
2034,3985921.0
2035,3744368.0
2036,3813879.0
2037,3883284.0
2038,3952511.0
2039,4021359.0
2040,3822836.0
2041,3886205.0
2042,3949036.0
2043,4011027.0
2044,4071825.0
2045,3877355.0
2046,3931762.0
2047,3984934.0
2048,4036425.0
2049,4085718.0
2050,3912904.0
2051,3956122.0
2052,3996855.0
2053,4035164.0
2054,4071247.0
2055,3903256.0
2056,3934501.0
2057,3963807.0
2058,3991202.0
2059,4016718.0
2060,3873531.0
2061,3896313.0
2062,3917408.0
2063,3936937.0
2064,3955056.0
2065,3824889.0
2066,3841512.0
2067,3857001.0
2068,3871268.0
2069,3884188.0
2070,3753574.0
2071,3765537.0
2072,3776333.0
2073,3785799.0
2074,3793727.0
2075,3690961.0
2076,3698165.0
2077,3703795.0
2078,3707856.0
2079,3710354.0
2080,3619779.0
2081,3621630.0
2082,3622126.0
2083,3621165.0
2084,3618667.0
2085,3529753.0
2086,3526991.0
2087,3523009.0
2088,3517770.0
2089,3511205.0
2090,3447210.0
2091,3440794.0
2092,3433309.0
2093,3424722.0
2094,3415009.0
2095,3363836.0
2096,3354628.0
2097,3344712.0
2098,3334006.0
2099,3322342.0
