Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1950,0.30458684727138524,0.14063100687872704,0.07481911245029073,0.045144444444809535,0.030361743665097224,0.02224008101258946,0.017312567267944154,0.013974305408700633,0.011420953984398697,0.009392114592202874,0.007860033501050656,0.006775293934085772,0.006088598421606624,0.005770241399765535,0.0057600202676388055,0.005972239746796813,0.006339029361769413,0.006788435818975139,0.007231338737719226,0.007615436516371236,0.007943420142274475,0.008224659495104165,0.008472020694957973,0.00870076880629503,0.0089197901511592,0.00913029638259185,0.009333338406206274,0.00953014957774105,0.009722155504602271,0.009911421916946316,0.010100692953223479,0.010292961210020948,0.010491452544164387,0.010699424167086656,0.010915314846461131,0.011132250756446627,0.011342571965550562,0.011538064315590173,0.011710415654529014,0.01185984145945432,0.011995714794777266,0.012128346789821158,0.012268539330528445,0.012427564204831485,0.012616368798289939,0.012845719010831425,0.013127353890092374,0.01347440982429595,0.013901661109141822,0.014419968306114195,0.015035730474620389,0.015756540893802618,0.016591546072860144,0.017551536371516335,0.018648304730956165,0.019894549261954428,0.02130458801465757,0.022894450685622438,0.02468191610106834,0.026686196100380255,0.02892779484682156,0.0314286900037757,0.034212197059696144,0.037302812726767574,0.04072749188679738,0.04451599762198108,0.04869950605106756,0.0533102409288353,0.058381138713845725,0.06394711438549461,0.07004528790023866,0.07671320566159448,0.08398819005239924,0.09190670534054748,0.10050532906636711,0.10982063793303147,0.11988703728535745,0.1307357311075781,0.14239354504242216,0.15487941826756663,0.16820207227438608,0.18236006415394646,0.1973401370292391,0.213117770902121,0.22971127310544517,0.24720190225621372,0.2656937492744638,0.285314648028614,0.30620708619864173,0.32822938801077806,0.3508494152728949,0.373368082299049,0.39492882159002207,0.4145969268015889,0.4329033488577482,0.4521859316230347,0.47530931865332104,0.505755646341294,0.547983244791777,0.6076719061132586,0.692653125239713
1951,0.29772838644139826,0.1376257592399646,0.07316781525590507,0.044052098026745715,0.02953442207165384,0.02156307698963161,0.01674257752789058,0.013501194213100157,0.01105054646588772,0.009122487970589031,0.007674497206018789,0.006652689288457126,0.006008399617954982,0.005713612468355194,0.005712129184273451,0.005922896274823936,0.006280659504851682,0.0067157966589187395,0.007142412588315131,0.00751070277623439,0.007824143359684078,0.00809270540891937,0.008329741026152386,0.008550885323540846,0.008765023075921833,0.008972999274873295,0.009175417387599142,0.009373001672139211,0.009566619546497127,0.009757889877396073,0.009949241319123834,0.01014333887745175,0.010343061298233057,0.010551317791382929,0.010766669283773421,0.010982876626949857,0.011192983666326725,0.011389525689729181,0.011564937459983904,0.01171935112303107,0.011861185177303214,0.011999727112342784,0.012144732091915762,0.012306430704886483,0.01249549597534983,0.012723219353559792,0.013001916240129939,0.013345328022529737,0.013768862236908005,0.014283494460787086,0.014895138032989707,0.015610791978121978,0.016438885911471565,0.0173893554701834,0.018473664585062163,0.019704892984758016,0.021097912104696404,0.02266951153638383,0.024438461156541438,0.02642402141643379,0.028645362156402617,0.031122599471562946,0.033876563310891235,0.0369285545084934,0.040303481055571945,0.04403096101136943,0.04814253407563689,0.052671383275129754,0.05765212921328631,0.06312065163501089,0.06911376125694493,0.07566865022402171,0.08282230656028182,0.09061087936622955,0.09907059190928412,0.10823759702590499,0.11814583709029441,0.12882600195559787,0.14030435672117755,0.1525997414742914,0.165721453058267,0.17966894405246922,0.19443019003136497,0.2099822550154404,0.22634495409095962,0.24360084745312216,0.2618555054764201,0.28123847989844036,0.3018942963239709,0.32368413321435713,0.34607931518105683,0.3683840588793326,0.3897446790292112,0.4092287472354812,0.42736789354199367,0.44650010589602834,0.46949224266156087,0.49983391522377796,0.5420028882378932,0.6017224234168866,0.6869128534661715
1952,0.29137083419919757,0.13467342013186656,0.07150450115911103,0.04295542000000001,0.028719787485797864,0.020911313032357694,0.01620333938132511,0.013056813852107621,0.010699595822520608,0.008859764429572295,0.007484588611798861,0.006517374386340503,0.005910230207722324,0.005636553523286235,0.005643498270901605,0.005854019820527805,0.006205246238181988,0.0066296545394523764,0.007044058741945801,0.007400592903305345,0.007703196201242917,0.007962159303059943,0.008191072754625463,0.008405731964161887,0.008615010562742893,0.008819585575468358,0.009019852799440337,0.009216296730553386,0.009409516760884192,0.00960087211168176,0.009792546433678188,0.009986943816432826,0.010186664625245999,0.010394337611761314,0.010608615930903767,0.010823759496719165,0.011033365219342551,0.011230556122876875,0.011408351484109342,0.011566816261519616,0.011713617595451073,0.011857235777941,0.01200659955715902,0.012171115830236506,0.01236118691998886,0.01258841173678474,0.012865449514508262,0.013206402322276972,0.013627052307266524,0.014138400398374724,0.014745975369196924,0.015456300753017859,0.01627722617041807,0.017217992531786776,0.01828979635779771,0.01950602983369683,0.020882020647988223,0.022435189570434253,0.02418513584376521,0.026151175821126197,0.02835139986645592,0.030804424676073833,0.03352908606715559,0.036544127474842564,0.039872767036650686,0.043544374688048344,0.04759060137422703,0.052045157259263966,0.056943700554367364,0.06232270027721656,0.06821875459701592,0.07466888779178185,0.08171003013803259,0.08937839649302741,0.09771011808694614,0.10674097936767159,0.11650448782993536,0.12703082377022942,0.1383456681747273,0.1504677394453007,0.16340689659844856,0.17716345411853876,0.19172656190474005,0.20707478268854873,0.22322932383634816,0.2402739054119295,0.258315412258168,0.27748492348572834,0.2979287829806923,0.3195107689982325,0.34170537225777586,0.3638197791487875,0.38500283034536087,0.40432401122619405,0.4223154140521696,0.44131514630230967,0.464192263062984,0.4944436352217697,0.5365656601540805,0.5963230006057922,0.6817204307909861
1953,0.28546253852615333,0.13177977338895164,0.06983985119277246,0.04186138088887908,0.027920636303796733,0.02028451222449919,0.015692868747085982,0.012638910902475481,0.010366933426874348,0.008604434185507222,0.007292188205012048,0.00637209072217227,0.005797216863998341,0.005542237705001444,0.005557146691465101,0.005768347353196603,0.006115120292374249,0.006531815167436053,0.0069374949558997,0.007285750501714181,0.007580710664967345,0.00783274798042897,0.008055483002366947,0.008264694454215323,0.00846923454167712,0.008669774223757084,0.008866695710274331,0.009060461704197413,0.009251639431488337,0.009441483970461328,0.009631997744679944,0.00982538576544867,0.010024034473304804,0.010230356130016792,0.010443073734128838,0.0106568298980075,0.01086564489320013,0.011063090189977453,0.011242629471506917,0.01140427545737247,0.011555122186808157,0.01170303368046515,0.0118563077466923,0.012023721238857789,0.012215411188152283,0.0124430935491468,0.01271956790350479,0.013059083488711208,0.013477571598830678,0.013985980655641599,0.014589543353476734,0.015294411717931609,0.016107975485127556,0.017038921311100536,0.01809823076039256,0.019299543996365937,0.020658554920189805,0.022193196470134884,0.023923747867681325,0.025869585940652837,0.028047951757399856,0.030476290207267207,0.033171887582010846,0.03615150662402068,0.03943699810923088,0.043057393219855716,0.047044232822876675,0.05143137797290199,0.05625496475851655,0.0615517280878951,0.06735813678892166,0.07371120372483556,0.08064803035838133,0.08820521025941444,0.09641900086590519,0.10532487181360706,0.11495592925673549,0.12534186087851643,0.1365077601380115,0.1484722141247388,0.16124563132929196,0.1748291551145696,0.18921305280668096,0.20437730263890108,0.22034439794872576,0.23719909490065172,0.25504944954219555,0.274027903353788,0.2942824280816947,0.3156791720904076,0.33769551355535254,0.3596412934154584,0.38066753807437054,0.3998452973661133,0.4177069412271959,0.4365907248297781,0.45936794242569107,0.489542591095664,0.5316290310205912,0.5914314763964039,0.6770351089258814
1954,0.2799560512814233,0.12895004969320306,0.06818372629187203,0.04077636030511909,0.027139454422309358,0.01968235338091282,0.015209327077698691,0.01224542441384719,0.01005147141682108,0.008356915961939408,0.007099033096854738,0.006219458941415857,0.005672437407622826,0.005433853464174135,0.005456135378226866,0.005668651544675742,0.006012625207566007,0.006424074841160102,0.0068239201757690476,0.007166805053525722,0.007456818814737516,0.007704215763858279,0.007922470504120652,0.008127195079722252,0.0083272072357282,0.008523299224916967,0.008715991982685805,0.008905897315530695,0.009093735560955085,0.009280783008277435,0.009468917694168483,0.009660201975446467,0.009856867779560746,0.010061170432365856,0.010271887227924648,0.010483945937129138,0.010691681223338488,0.01088899592319938,0.01106968024560259,0.011233708625584806,0.011387755407830135,0.011539233399161299,0.011695979326598965,0.011866308891557247,0.012060100870766815,0.012289026206758622,0.012565850996222106,0.012904789119624293,0.01332172837787191,0.01382749817249889,0.014427110800102219,0.01512643601555802,0.01593250707924052,0.01685357745966984,0.017900457249532317,0.019086974999274257,0.02042910805800751,0.021945192362602534,0.02365605011786613,0.025581120564072315,0.027737001094262168,0.030140257957582094,0.032807026119425535,0.03575260380162053,0.03899776463968922,0.04257112528469421,0.046503927794931496,0.05082986327583042,0.05558506915438771,0.060806271384286945,0.06652987865631212,0.07279301973299503,0.0796331507610452,0.08708749286113127,0.09519260672329266,0.10398369921082176,0.11349351400214552,0.12375127489808713,0.13478150348330298,0.1466026581083754,0.1592256843669087,0.17265252179087678,0.18687449909194986,0.20187292836002324,0.21767149056599433,0.2343558701348311,0.2520351703189636,0.2708430525667861,0.2909289520290344,0.31216118028106954,0.33401974223574726,0.35581683616692905,0.37670535122906573,0.3957575688243204,0.4135059797538214,0.43228905555512676,0.45498041840307946,0.4850911238995304,0.5271529370604674,0.5870079702052401,0.672818116348337
1955,0.27480761414467275,0.1261889559423909,0.06654516917224217,0.0397061530236331,0.026378433031600295,0.019104477587154608,0.014751009373701733,0.011874466847360678,0.009752196537777612,0.008117562414088314,0.00690671277948828,0.006061947287170855,0.005538859482285423,0.005314526281909112,0.005343489358854448,0.005557676274075334,0.005900072331272642,0.006308194893920857,0.006704503340445408,0.007044368713245703,0.0073316525456175756,0.0075763241445857945,0.0077915640428118035,0.007992690407313976,0.008188469282181502,0.008379908870274611,0.008567782488542437,0.008752978479218606,0.008936508472187195,0.009119766944566628,0.009304557548520513,0.00949285078517293,0.009686778039351935,0.009888492336957813,0.010096815917600484,0.010306882340819728,0.010513251847365991,0.010710063230239755,0.010891337158106914,0.011057022922663065,0.011213504212537978,0.011367881945753406,0.011527675782805955,0.011700884035959832,0.011897135655508099,0.01212792286875605,0.01240583410513166,0.012744896088803567,0.013160792708777016,0.013664178781824222,0.01425990919243076,0.014953646133766065,0.015752153354954793,0.016663353097094526,0.017697918736700707,0.01886981263625779,0.02019522019471858,0.02169278104625454,0.023383735754739038,0.025287585384344582,0.027420465035912733,0.029798321500203277,0.03243649092014142,0.03534926409086441,0.038556597407586,0.042086633663142435,0.04597016083968624,0.050240433813105695,0.054933194581336366,0.06008493078656676,0.06573204597970474,0.07191188387873582,0.07866239545699227,0.0860216175397412,0.09402655232771351,0.10271219465753761,0.11211096974889824,0.12225167748710569,0.13315830134245704,0.14484918503833574,0.1573357990895713,0.1706208465814834,0.18469666207804258,0.19954581094497964,0.21519307035710863,0.2317249593343985,0.24925152147175259,0.2679075158936145,0.28784369986489444,0.30893036236616506,0.3306498921701095,0.352316566124051,0.3730848314616176,0.3920278860892215,0.40967820861677756,0.4283745855858067,0.4509930898345052,0.48105181899954647,0.5230994792793218,0.5830146036909883,0.6690324159853057
1956,0.2699767143890333,0.123500706353238,0.06493241889268393,0.038655983859146155,0.025639486342432086,0.018550494361973317,0.01431633327258527,0.011524307089235039,0.009468164495005716,0.007886665663117024,0.0067166685767775566,0.005901849406565431,0.005399293127792121,0.005187255745383592,0.005222134073414841,0.00543808316828146,0.005779703268759559,0.0061858802421410584,0.006580373895219733,0.006919033530587736,0.007205343353053842,0.007448851508535569,0.00766232117569922,0.007860669377424929,0.008052588109970997,0.00823936502904442,0.008422103324893529,0.00860205488914864,0.00878061697312286,0.008959372722613216,0.00914009490414473,0.009324707407787344,0.009515289508012451,0.009713941427033445,0.009919526634184194,0.01012732245332649,0.010332045231029721,0.01052799517549972,0.01070934847352468,0.010876041761179244,0.011034273530900182,0.01119094694496553,0.011353383015737795,0.011529381376905347,0.01172833064956642,0.011961438413822386,0.012241000376881328,0.01258073439681763,0.012995991430776788,0.013497206750530883,0.014089128428515296,0.014777271650216995,0.015568201572344408,0.016469592510412235,0.01749200744343122,0.018649493047288895,0.01995837474833699,0.02143750638343279,0.023108434501773543,0.024990719006150762,0.02710019035915026,0.029452401774867232,0.032062198366202666,0.034943263154403506,0.03811496653884585,0.04160493550360368,0.04544338241061177,0.04966291303042354,0.054298553697862094,0.05938636728131462,0.06496279303905685,0.07106546138570602,0.07773291684448776,0.0850041424779738,0.09291668355752011,0.1015053724854822,0.11080236497787503,0.12083608768436935,0.13163003698138806,0.14320246704281187,0.15556536118406092,0.16872215331300958,0.1826661284948674,0.1973810253874219,0.21289263189959853,0.2292882206294765,0.24667868394956594,0.26519977433219116,0.2850034506266822,0.30596181305495385,0.3275594091418871,0.3491123344344769,0.36977630882753854,0.3886251507350002,0.4061912138686187,0.42481371925843925,0.44737133641782273,0.4773892270806404,0.51943265373211,0.5794152503654739,0.6656424863148446
1957,0.26542570188040376,0.1208890549016292,0.06335293636444252,0.037630529999999995,0.02492427078870407,0.018019987445957352,0.013903829108475353,0.011193355297814575,0.00919849477060542,0.007664462870442482,0.006530196295987275,0.005741270796239243,0.005256356851442335,0.005054868107642902,0.005094846066710095,0.005312409507289792,0.0056536599334833845,0.006058762054345951,0.0064526139944115594,0.006791369093843893,0.007078022106506029,0.007321592930555187,0.007534327222835419,0.007730651734824898,0.007919156549763181,0.008101442505731072,0.00827898602984046,0.00845345175307343,0.008626676029903276,0.008800476567719838,0.008976632728905658,0.00915706175670725,0.009343833843340617,0.009539040770368877,0.009741588665033376,0.009946852996879387,0.01014965510944608,0.010344401960560268,0.01052537053488974,0.010692496785096187,0.01085187691314068,0.011010306128629297,0.011175000250869843,0.011353654342883983,0.011555426885031738,0.011791161609923611,0.012072774631533108,0.012413582380116082,0.01282850425802724,0.013327721331980184,0.013915913547783407,0.014598495978624918,0.015381890573722282,0.016273588934237485,0.017284061851796654,0.01842739589400454,0.019719995806132658,0.021180849800460796,0.022831710082701642,0.02469219015731359,0.026777950433313623,0.02910434401773257,0.03168598928428419,0.03453630547731499,0.03767428101024645,0.04112700284115667,0.044924019638325555,0.04909712718780873,0.0536803893888478,0.05870929856643316,0.064220356657492,0.0702515261905807,0.07684200434728913,0.08403179607589045,0.09185905638032811,0.10035850372273519,0.10956207796232766,0.11949789340931428,0.13018902687634692,0.14165367853427474,0.15390433231969916,0.1669451199211209,0.1807702214308514,0.19536446897513732,0.21075458083959392,0.22702851350264402,0.2442979302557394,0.26269948870704823,0.2823862474576299,0.30323197020907466,0.32472315585357453,0.3461774780515701,0.3667516640501349,0.3855198769658045,0.4030142503417801,0.4215745721318341,0.44408226849191923,0.4740696148013017,0.5161181099533403,0.576175310656868,0.6626141238729412
1958,0.261116383648414,0.1183579181646517,0.06181440263695106,0.036634718222814625,0.024234744025921594,0.01751288560893763,0.013512381372728687,0.010880333403506878,0.008942523051998951,0.007451295915684195,0.006348609971119718,0.00558228498232146,0.005112617595536908,0.004920137436565945,0.004964356585794574,0.005183155430852415,0.00552405486403116,0.005928450247608925,0.006322295099398728,0.006661948844478426,0.0069498422724218875,0.00719438853684939,0.007407237584224671,0.007602253189131827,0.007787887825093174,0.007966056744090719,0.008138616090680596,0.008307652019890524,0.008475450421919082,0.00864408592374034,0.008815380269398527,0.008991283432741536,0.009173899083232516,0.009365354845059948,0.009564607749343352,0.009767100218074231,0.009967723542522466,0.010160954163862,0.010341132808360142,0.010508204733269483,0.01066822377510586,0.010827942081843631,0.01099453794099014,0.011175670328938691,0.011380278595360652,0.011618791783050796,0.011902689745089238,0.012244826449451773,0.012659624228843053,0.013156986304865646,0.013741549513741883,0.014418659809512947,0.015194632987861856,0.016076821639913766,0.017075612806914997,0.018205094287430813,0.01948169772663485,0.02092447680440737,0.02255530274008263,0.024393836710405358,0.026455682014628897,0.028756154627073316,0.03130986955866931,0.034130274053150715,0.03723615293185605,0.040654045147709025,0.044412778190311475,0.04854322417840054,0.0530783040210076,0.05805282934470255,0.06350337710296683,0.06946826103497518,0.07598735130029492,0.08310169732298903,0.09085009648577753,0.09926719993270937,0.10838478928436704,0.11823073714153655,0.1288277846383555,0.1401941235568687,0.15234272528900678,0.16527838497832742,0.17899612116727184,0.19348177882183012,0.2087629305537049,0.2249281576397446,0.24208982935748097,0.2603854354862859,0.2799690503558507,0.30071597251184823,0.3221144660919391,0.3434835672276362,0.36398077313096644,0.38268034543349855,0.40011411899597926,0.4186225786856442,0.4410900599602265,0.471056002472641,0.5131178553560812,0.5732560291522429,0.659908309557623
1959,0.25700090039176604,0.11591308018826538,0.060327466062797,0.035675903113305235,0.023574684385642104,0.017030483146390784,0.013141916940562427,0.010584775029887094,0.008700234276506546,0.007248045532956387,0.006173689590609968,0.005427384345598962,0.004971028778886118,0.00478619430402056,0.004833716714892039,0.005053094174367856,0.005393216606303069,0.005796709700159959,0.006190594516912005,0.006531428876404373,0.006821046553465591,0.0070672049009246505,0.007280900566582033,0.007475374815379291,0.007658890298260743,0.007833631041253014,0.008001786661689927,0.008165816565453754,0.008328407011777481,0.008491887131222032,0.008658170303018476,0.008829295080246624,0.009007458988998414,0.009194888772140827,0.009390615120722538,0.009590125845824188,0.009788357373671609,0.009979829359300696,0.01015891994224658,0.010325585684524491,0.010485870072907673,0.010646516945011906,0.010814703253913692,0.010998088847889637,0.01120540735429556,0.011446660569809282,0.011732876801307947,0.012076430498484584,0.01249122828832863,0.012986886612845106,0.01356800214519025,0.014239856440220928,0.015008665271202364,0.015881649218498186,0.016869102717934664,0.017985084686434376,0.019246013676566063,0.020670956305213088,0.022281837027992676,0.024098363729642594,0.026136177309163715,0.028410693650611094,0.030936713073420507,0.03372795837071655,0.03680316618064022,0.04018832981230455,0.04391151902136218,0.0480026014969053,0.05249322107191145,0.05741741996304141,0.06281184372681023,0.06871514716185666,0.07516785317126672,0.08221202494809629,0.08988709955717102,0.09822770245638304,0.10726551648294277,0.1170282523199078,0.1275384170061301,0.13881424929969857,0.15086919052350717,0.16370866032192957,0.1773284549268217,0.1917153480396082,0.20689769386736676,0.22296465065297,0.24002924263803918,0.25822973533285193,0.27772115432352185,0.29838022950485193,0.31969683954846045,0.34099121378322444,0.36142143876973015,0.3800616926854087,0.39744345476764725,0.4159079934055445,0.43834263802427853,0.4682939675680427,0.510375039612423,0.5705980729246094,0.6574633564102195
