Time,Births
1950,353776.0
1951,365754.0
1952,376611.0
1953,388006.0
1954,400557.0
1955,381760.0
1956,392735.0
1957,405610.0
1958,419148.0
1959,432275.0
1960,403034.0
1961,416914.0
1962,429058.0
1963,440024.0
1964,450814.0
1965,385842.0
1966,394355.0
1967,403508.0
1968,413837.0
1969,426221.0
1970,342051.0
1971,359036.0
1972,378471.0
1973,399632.0
1974,421458.0
1975,378201.0
1976,394296.0
1977,409607.0
1978,424161.0
1979,438054.0
1980,368981.0
1981,379801.0
1982,389866.0
1983,398785.0
1984,406276.0
1985,323407.0
1986,327376.0
1987,330256.0
1988,332019.0
1989,332476.0
1990,329097.0
1991,329350.0
1992,328115.0
1993,325942.0
1994,323691.0
1995,306309.0
1996,304669.0
1997,303432.0
1998,302592.0
1999,302155.0
2000,240492.0
2001,240809.0
2002,241531.0
2003,242396.0
2004,243050.0
2005,192179.0
2006,193380.0
2007,194407.0
2008,195092.0
2009,195189.0
2010,207084.0
2011,206266.0
2012,204641.0
2013,202368.0
2014,199732.0
2015,208470.0
2016,205187.0
2017,201654.0
2018,197955.0
2019,194250.0
2020,208578.0
2021,205058.0
2022,201669.0
2023,198417.0
2024,195261.0
2025,205919.0
2026,202811.0
2027,199973.0
2028,197163.0
2029,193992.0
2030,201918.0
2031,197774.0
2032,193114.0
2033,188035.0
2034,182715.0
2035,186330.0
2036,180693.0
2037,174893.0
2038,169195.0
2039,163975.0
2040,165125.0
2041,161285.0
2042,158226.0
2043,155885.0
2044,154107.0
2045,157197.0
2046,156332.0
2047,155986.0
2048,156018.0
2049,156191.0
2050,159489.0
2051,159636.0
2052,159784.0
2053,159878.0
2054,159895.0
2055,162552.0
2056,162509.0
2057,162389.0
2058,162171.0
2059,161825.0
2060,163708.0
2061,163203.0
2062,162604.0
2063,161845.0
2064,160841.0
2065,161329.0
2066,159987.0
2067,158452.0
2068,156720.0
2069,154814.0
2070,154415.0
2071,152401.0
2072,150349.0
2073,148341.0
2074,146432.0
2075,145652.0
2076,144086.0
2077,142756.0
2078,141633.0
2079,140673.0
2080,141043.0
2081,140577.0
2082,140355.0
2083,140282.0
2084,140270.0
2085,141169.0
2086,141369.0
2087,141641.0
2088,141961.0
2089,142267.0
2090,143328.0
2091,143558.0
2092,143762.0
2093,143891.0
2094,143891.0
2095,144426.0
2096,144230.0
2097,143972.0
2098,143616.0
2099,143108.0
