Time,Births
1950,14412.0
1951,14458.0
1952,14487.0
1953,14506.0
1954,14520.0
1955,15316.0
1956,15294.0
1957,15295.0
1958,15321.0
1959,15375.0
1960,16877.0
1961,17070.0
1962,17299.0
1963,17561.0
1964,17859.0
1965,19568.0
1966,19897.0
1967,20257.0
1968,20620.0
1969,20948.0
1970,22487.0
1971,22619.0
1972,22757.0
1973,22914.0
1974,23111.0
1975,24881.0
1976,25197.0
1977,25582.0
1978,26040.0
1979,26575.0
1980,27806.0
1981,28451.0
1982,29188.0
1983,30010.0
1984,30905.0
1985,30987.0
1986,31939.0
1987,32963.0
1988,34054.0
1989,35203.0
1990,34203.0
1991,35364.0
1992,36583.0
1993,37855.0
1994,39177.0
1995,36462.0
1996,37719.0
1997,39021.0
1998,40363.0
1999,41740.0
2000,39035.0
2001,40456.0
2002,41925.0
2003,43446.0
2004,45024.0
2005,44682.0
2006,46518.0
2007,48417.0
2008,50388.0
2009,52451.0
2010,52954.0
2011,55436.0
2012,58080.0
2013,60772.0
2014,63377.0
2015,63941.0
2016,65345.0
2017,66563.0
2018,67631.0
2019,68620.0
2020,64471.0
2021,65290.0
2022,66134.0
2023,67007.0
2024,67903.0
2025,64047.0
2026,65008.0
2027,65972.0
2028,66987.0
2029,68114.0
2030,64793.0
2031,66014.0
2032,67363.0
2033,68830.0
2034,70389.0
2035,67548.0
2036,69151.0
2037,70830.0
2038,72562.0
2039,74315.0
2040,71918.0
2041,73604.0
2042,75283.0
2043,76928.0
2044,78509.0
2045,76231.0
2046,77611.0
2047,78902.0
2048,80104.0
2049,81224.0
2050,78817.0
2051,79789.0
2052,80691.0
2053,81524.0
2054,82288.0
2055,79685.0
2056,80333.0
2057,80926.0
2058,81483.0
2059,82027.0
2060,79466.0
2061,80025.0
2062,80595.0
2063,81183.0
2064,81796.0
2065,79599.0
2066,80273.0
2067,80977.0
2068,81705.0
2069,82443.0
2070,80393.0
2071,81124.0
2072,81857.0
2073,82581.0
2074,83285.0
2075,81265.0
2076,81906.0
2077,82516.0
2078,83091.0
2079,83625.0
2080,81541.0
2081,81985.0
2082,82386.0
2083,82744.0
2084,83059.0
2085,81301.0
2086,81556.0
2087,81772.0
2088,81953.0
2089,82105.0
2090,80068.0
2091,80207.0
2092,80330.0
2093,80439.0
2094,80534.0
2095,78885.0
2096,79006.0
2097,79116.0
2098,79216.0
2099,79305.0
